App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested
APP_NLIU_0985,Rule_3_iii_v_Health_Medical_Records,220963,SQL_Injection,1,1,1,0,1
APP_NLIU_0986,Rule_3_ii_Financial_Data,1179188,SQL_Injection,1,1,1,0,1
APP_NLIU_0987,Rule_3_iii_v_Health_Medical_Records,1595041,XSS,1,0,0,1,1
APP_NLIU_0988,Rule_3_ii_Financial_Data,1466275,None,1,1,0,1,1
APP_NLIU_0989,Rule_3_ii_Financial_Data,48815,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_0990,Rule_3_vi_Biometric_Information,829965,None,0,1,0,1,1
APP_NLIU_0991,Rule_3_vi_Biometric_Information,1840034,SQL_Injection,0,1,1,1,1
APP_NLIU_0992,Rule_3_iii_v_Health_Medical_Records,109997,XSS,1,0,1,1,0
APP_NLIU_0993,Rule_3_ii_Financial_Data,1114187,XSS,1,1,1,1,1
APP_NLIU_0994,Rule_3_iii_v_Health_Medical_Records,616530,XSS,1,1,1,0,1
APP_NLIU_0995,Rule_3_ii_Financial_Data,422876,SQL_Injection,1,0,0,1,1
APP_NLIU_0996,Rule_3_i_Passwords,715463,Exception_Handling_Failure,1,1,1,0,0
APP_NLIU_0997,Multi_Category_SPDI,372057,XSS,1,1,1,1,0
APP_NLIU_0998,Rule_3_i_Passwords,47082,None,0,0,1,1,0
APP_NLIU_0999,Multi_Category_SPDI,152330,XSS,1,1,1,1,1
APP_NLIU_1000,Rule_3_ii_Financial_Data,632901,SQL_Injection,1,0,0,1,0
APP_NLIU_1001,Rule_3_i_Passwords,889747,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_1002,Rule_3_iii_v_Health_Medical_Records,881122,SSRF,0,1,1,1,0
APP_NLIU_1003,Multi_Category_SPDI,100220,None,1,1,1,1,0
APP_NLIU_1004,Rule_3_iii_v_Health_Medical_Records,1593253,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_1005,Rule_3_vi_Biometric_Information,96860,SSRF,1,1,0,1,1
APP_NLIU_1006,Rule_3_iii_v_Health_Medical_Records,688045,None,1,1,0,1,1
APP_NLIU_1007,Rule_3_iii_v_Health_Medical_Records,1506012,XSS,1,1,1,1,0
APP_NLIU_1008,Rule_3_vi_Biometric_Information,949699,SQL_Injection,0,1,1,1,1
APP_NLIU_1009,Rule_3_ii_Financial_Data,26797,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_1010,Rule_3_ii_Financial_Data,1951983,CSRF,1,1,1,1,0
APP_NLIU_1011,Rule_3_ii_Financial_Data,888601,None,0,0,1,1,1
APP_NLIU_1012,Multi_Category_SPDI,1823803,None,1,0,1,1,0
APP_NLIU_1013,Multi_Category_SPDI,595620,None,1,1,1,0,1
APP_NLIU_1014,Rule_3_i_Passwords,765943,XSS,1,1,1,0,1
APP_NLIU_1015,Rule_3_iii_v_Health_Medical_Records,1278573,XSS,0,1,0,1,1
APP_NLIU_1016,Multi_Category_SPDI,461123,None,1,0,1,1,0
APP_NLIU_1017,Rule_3_i_Passwords,1453980,SQL_Injection,0,1,1,1,1
APP_NLIU_1018,Rule_3_iii_v_Health_Medical_Records,290840,XSS,1,0,0,0,1
APP_NLIU_1019,Multi_Category_SPDI,1055600,XSS,1,1,1,1,1
APP_NLIU_1020,Rule_3_i_Passwords,434201,SQL_Injection,1,1,1,1,1
APP_NLIU_1021,Rule_3_iii_v_Health_Medical_Records,666944,XSS,0,0,1,1,1
APP_NLIU_1022,Rule_3_ii_Financial_Data,1406718,None,1,1,1,0,0
APP_NLIU_1023,Multi_Category_SPDI,163116,None,0,1,1,1,0
APP_NLIU_1024,Multi_Category_SPDI,786627,SQL_Injection,1,0,1,0,1
APP_NLIU_1025,Multi_Category_SPDI,272429,SQL_Injection,1,1,1,0,1
APP_NLIU_1026,Rule_3_ii_Financial_Data,461331,CSRF,1,1,0,1,0
APP_NLIU_1027,Multi_Category_SPDI,798802,None,1,0,1,0,0
APP_NLIU_1028,Rule_3_vi_Biometric_Information,22903,SQL_Injection,1,1,1,1,0
APP_NLIU_1029,Rule_3_ii_Financial_Data,692859,None,0,0,1,1,1
APP_NLIU_1030,Rule_3_vi_Biometric_Information,1937912,SQL_Injection,1,1,0,1,1
APP_NLIU_1031,Rule_3_i_Passwords,814427,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_1032,Rule_3_iii_v_Health_Medical_Records,372304,CSRF,0,1,1,1,0
APP_NLIU_1033,Rule_3_ii_Financial_Data,433416,None,0,0,1,1,0
APP_NLIU_1034,Rule_3_i_Passwords,1666241,SSRF,0,0,1,1,1
APP_NLIU_1035,Rule_3_i_Passwords,1255050,Exception_Handling_Failure,1,1,0,0,0
APP_NLIU_1036,Rule_3_iii_v_Health_Medical_Records,411782,SSRF,1,1,1,1,0
APP_NLIU_1037,Rule_3_ii_Financial_Data,1877830,None,0,1,1,1,1
APP_NLIU_1038,Rule_3_iii_v_Health_Medical_Records,374556,None,0,0,1,0,1
APP_NLIU_1039,Rule_3_i_Passwords,842654,SQL_Injection,1,1,1,1,0
APP_NLIU_1040,Rule_3_ii_Financial_Data,1934096,None,1,1,1,1,1
APP_NLIU_1041,Rule_3_iii_v_Health_Medical_Records,498301,XSS,1,1,1,0,0
APP_NLIU_1042,Rule_3_vi_Biometric_Information,1406170,SQL_Injection,1,1,1,0,0
APP_NLIU_1043,Rule_3_ii_Financial_Data,448884,XSS,1,1,1,1,1
APP_NLIU_1044,Rule_3_iii_v_Health_Medical_Records,638654,SSRF,1,0,0,1,1
APP_NLIU_1045,Multi_Category_SPDI,1425798,None,1,1,1,1,0
APP_NLIU_1046,Rule_3_iii_v_Health_Medical_Records,593141,None,0,0,1,1,1
APP_NLIU_1047,Rule_3_ii_Financial_Data,190715,SQL_Injection,1,1,1,1,0
APP_NLIU_1048,Rule_3_i_Passwords,915226,XSS,0,1,0,1,1
APP_NLIU_1049,Multi_Category_SPDI,158405,None,1,1,1,0,0
APP_NLIU_1050,Rule_3_i_Passwords,1462750,None,1,1,1,1,1
APP_NLIU_1051,Multi_Category_SPDI,1630306,XSS,1,1,1,0,1
APP_NLIU_1052,Rule_3_iii_v_Health_Medical_Records,419170,None,0,1,1,0,1
APP_NLIU_1053,Multi_Category_SPDI,1284331,XSS,1,0,0,1,1
APP_NLIU_1054,Rule_3_vi_Biometric_Information,538963,CSRF,0,1,1,1,1
APP_NLIU_1055,Multi_Category_SPDI,1143166,None,0,1,1,1,1
APP_NLIU_1056,Rule_3_ii_Financial_Data,1424290,XSS,1,1,1,1,1
APP_NLIU_1057,Rule_3_vi_Biometric_Information,298805,XSS,0,0,1,1,1
APP_NLIU_1058,Rule_3_ii_Financial_Data,1642153,XSS,1,0,1,1,1
APP_NLIU_1059,Rule_3_ii_Financial_Data,22184,None,1,1,1,1,1
APP_NLIU_1060,Rule_3_iii_v_Health_Medical_Records,839395,None,1,1,1,1,1
APP_NLIU_1061,Multi_Category_SPDI,686182,XSS,1,0,1,1,0
APP_NLIU_1062,Multi_Category_SPDI,460519,CSRF,1,0,1,1,1
APP_NLIU_1063,Rule_3_vi_Biometric_Information,212537,XSS,1,0,1,1,0
APP_NLIU_1064,Rule_3_ii_Financial_Data,796699,XSS,1,1,1,0,0
APP_NLIU_1065,Rule_3_ii_Financial_Data,188719,SSRF,1,1,0,1,1
APP_NLIU_1066,Rule_3_iii_v_Health_Medical_Records,1050218,None,1,1,1,1,0
APP_NLIU_1067,Rule_3_ii_Financial_Data,1902822,XSS,1,0,0,0,1
APP_NLIU_1068,Rule_3_i_Passwords,827457,CSRF,0,1,1,1,1
APP_NLIU_1069,Rule_3_ii_Financial_Data,126246,SQL_Injection,1,0,1,1,1
APP_NLIU_1070,Rule_3_ii_Financial_Data,344749,SSRF,1,1,0,1,0
APP_NLIU_1071,Rule_3_ii_Financial_Data,661341,None,0,1,1,0,1
APP_NLIU_1072,Rule_3_ii_Financial_Data,834868,CSRF,1,1,1,1,1
APP_NLIU_1073,Rule_3_i_Passwords,678832,SSRF,1,1,0,1,0
APP_NLIU_1074,Rule_3_i_Passwords,155408,XSS,1,1,1,1,1
APP_NLIU_1075,Multi_Category_SPDI,1734523,CSRF,1,1,1,1,0
APP_NLIU_1076,Rule_3_ii_Financial_Data,868624,SQL_Injection,0,1,1,1,1
APP_NLIU_1077,Rule_3_ii_Financial_Data,1042004,CSRF,1,0,1,0,1
APP_NLIU_1078,Rule_3_iii_v_Health_Medical_Records,1291015,XSS,1,1,1,1,1
APP_NLIU_1079,Rule_3_ii_Financial_Data,1960599,XSS,1,0,0,1,1
APP_NLIU_1080,Multi_Category_SPDI,351655,CSRF,1,1,1,1,1
APP_NLIU_1081,Rule_3_vi_Biometric_Information,538953,XSS,0,0,1,1,1
APP_NLIU_1082,Rule_3_i_Passwords,687457,None,1,0,1,1,1
APP_NLIU_1083,Rule_3_ii_Financial_Data,882709,CSRF,0,1,1,1,1
APP_NLIU_1084,Multi_Category_SPDI,1630338,CSRF,0,1,1,0,1
APP_NLIU_1085,Multi_Category_SPDI,1780909,SSRF,0,1,1,1,1
APP_NLIU_1086,Rule_3_ii_Financial_Data,423401,XSS,0,0,1,0,0
APP_NLIU_1087,Rule_3_iii_v_Health_Medical_Records,1129487,None,0,0,0,1,0
APP_NLIU_1088,Rule_3_i_Passwords,1146219,SSRF,1,1,0,1,1
APP_NLIU_1089,Multi_Category_SPDI,821916,None,1,1,1,1,0
APP_NLIU_1090,Rule_3_ii_Financial_Data,264383,SQL_Injection,0,1,1,1,1
APP_NLIU_1091,Multi_Category_SPDI,368309,XSS,0,1,0,0,1
APP_NLIU_1092,Rule_3_iii_v_Health_Medical_Records,181682,None,1,1,1,0,0
APP_NLIU_1093,Rule_3_iii_v_Health_Medical_Records,1759743,CSRF,1,1,1,1,0
APP_NLIU_1094,Rule_3_iii_v_Health_Medical_Records,817267,XSS,0,1,0,1,1
APP_NLIU_1095,Rule_3_ii_Financial_Data,1804215,SSRF,1,1,1,1,1
APP_NLIU_1096,Rule_3_i_Passwords,101453,None,1,0,0,1,1
APP_NLIU_1097,Rule_3_ii_Financial_Data,583078,SQL_Injection,0,0,1,1,0
APP_NLIU_1098,Rule_3_i_Passwords,737320,None,1,1,0,1,1
APP_NLIU_1099,Rule_3_vi_Biometric_Information,1849651,SSRF,1,0,1,1,1
APP_NLIU_1100,Rule_3_ii_Financial_Data,342990,None,0,0,0,0,1
APP_NLIU_1101,Rule_3_i_Passwords,1465743,CSRF,1,1,1,1,0
APP_NLIU_1102,Multi_Category_SPDI,490320,None,1,1,1,1,0
APP_NLIU_1103,Multi_Category_SPDI,413449,CSRF,0,1,1,1,0
APP_NLIU_1104,Multi_Category_SPDI,542488,None,0,1,1,1,0
APP_NLIU_1105,Multi_Category_SPDI,581563,SQL_Injection,0,1,1,0,0
APP_NLIU_1106,Rule_3_i_Passwords,474284,SSRF,1,1,0,1,1
APP_NLIU_1107,Rule_3_ii_Financial_Data,1929009,XSS,0,0,1,0,1
APP_NLIU_1108,Rule_3_vi_Biometric_Information,1730227,SQL_Injection,1,1,1,1,1
APP_NLIU_1109,Rule_3_iii_v_Health_Medical_Records,1358168,SSRF,0,1,1,1,0
APP_NLIU_1110,Rule_3_i_Passwords,953084,None,1,1,1,1,1
APP_NLIU_1111,Rule_3_vi_Biometric_Information,620973,None,1,1,1,1,1
APP_NLIU_1112,Rule_3_ii_Financial_Data,1468138,CSRF,1,1,1,1,1
APP_NLIU_1113,Rule_3_ii_Financial_Data,1850627,None,1,1,1,0,0
APP_NLIU_1114,Rule_3_iii_v_Health_Medical_Records,1683318,XSS,1,1,1,1,0
APP_NLIU_1115,Rule_3_iii_v_Health_Medical_Records,1579630,CSRF,1,1,1,1,0
APP_NLIU_1116,Rule_3_iii_v_Health_Medical_Records,1843557,None,1,1,1,1,1
APP_NLIU_1117,Rule_3_i_Passwords,1727629,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_1118,Multi_Category_SPDI,460235,None,1,1,1,0,1
APP_NLIU_1119,Rule_3_ii_Financial_Data,1544250,CSRF,0,1,1,1,1
APP_NLIU_1120,Rule_3_i_Passwords,1834220,Exception_Handling_Failure,0,0,1,1,1
APP_NLIU_1121,Multi_Category_SPDI,1947946,SQL_Injection,1,0,1,1,0
APP_NLIU_1122,Multi_Category_SPDI,1967681,SQL_Injection,1,1,1,1,1
APP_NLIU_1123,Multi_Category_SPDI,498496,SQL_Injection,1,1,0,1,0
APP_NLIU_1124,Rule_3_vi_Biometric_Information,1888336,None,0,0,0,1,0
APP_NLIU_1125,Rule_3_iii_v_Health_Medical_Records,1524493,None,0,1,1,1,1
APP_NLIU_1126,Rule_3_iii_v_Health_Medical_Records,1273748,None,1,1,1,0,0
APP_NLIU_1127,Rule_3_i_Passwords,1078877,XSS,0,1,1,1,0
APP_NLIU_1128,Rule_3_ii_Financial_Data,1622627,CSRF,0,0,1,0,0
APP_NLIU_1129,Rule_3_ii_Financial_Data,1205413,SSRF,1,1,1,1,1
APP_NLIU_1130,Rule_3_ii_Financial_Data,836219,CSRF,1,1,1,1,0
APP_NLIU_1131,Rule_3_iii_v_Health_Medical_Records,1960683,CSRF,1,1,1,1,0
APP_NLIU_1132,Rule_3_ii_Financial_Data,1061001,None,1,0,0,1,1
APP_NLIU_1133,Rule_3_i_Passwords,280001,XSS,0,1,1,1,1
APP_NLIU_1134,Rule_3_ii_Financial_Data,1237419,SQL_Injection,1,0,1,1,0
APP_NLIU_1135,Rule_3_iii_v_Health_Medical_Records,1408719,SQL_Injection,0,1,1,1,1
APP_NLIU_1136,Rule_3_i_Passwords,1469236,SQL_Injection,1,0,1,0,1
APP_NLIU_1137,Multi_Category_SPDI,788849,XSS,1,1,1,1,0
APP_NLIU_1138,Rule_3_ii_Financial_Data,1619321,None,0,0,0,1,0
APP_NLIU_1139,Rule_3_ii_Financial_Data,500496,Exception_Handling_Failure,1,0,0,1,1
APP_NLIU_1140,Rule_3_iii_v_Health_Medical_Records,740101,None,1,1,0,1,1
APP_NLIU_1141,Rule_3_vi_Biometric_Information,398920,XSS,1,1,1,1,0
APP_NLIU_1142,Rule_3_ii_Financial_Data,534740,CSRF,1,1,0,0,0
APP_NLIU_1143,Rule_3_iii_v_Health_Medical_Records,116153,SQL_Injection,0,1,0,1,0
APP_NLIU_1144,Rule_3_iii_v_Health_Medical_Records,1878870,None,0,1,1,1,1
APP_NLIU_1145,Rule_3_ii_Financial_Data,197543,None,0,0,1,1,1
APP_NLIU_1146,Multi_Category_SPDI,991721,SSRF,0,1,1,1,1
APP_NLIU_1147,Rule_3_vi_Biometric_Information,1532850,XSS,0,1,1,1,1
APP_NLIU_1148,Rule_3_iii_v_Health_Medical_Records,1334020,XSS,1,1,1,1,1
APP_NLIU_1149,Multi_Category_SPDI,1980646,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_1150,Multi_Category_SPDI,405717,None,1,1,1,1,1
APP_NLIU_1151,Rule_3_iii_v_Health_Medical_Records,1055421,XSS,0,0,1,1,1
APP_NLIU_1152,Rule_3_vi_Biometric_Information,1172918,XSS,0,1,1,1,0
APP_NLIU_1153,Rule_3_iii_v_Health_Medical_Records,830613,SQL_Injection,0,0,1,1,0
APP_NLIU_1154,Rule_3_iii_v_Health_Medical_Records,455479,SQL_Injection,1,0,1,1,1
APP_NLIU_1155,Rule_3_iii_v_Health_Medical_Records,766654,SSRF,1,1,1,1,1
APP_NLIU_1156,Rule_3_vi_Biometric_Information,1816868,SQL_Injection,1,1,1,1,0
APP_NLIU_1157,Rule_3_i_Passwords,1001270,None,1,1,1,1,1
APP_NLIU_1158,Multi_Category_SPDI,1771974,None,1,0,1,1,1
APP_NLIU_1159,Multi_Category_SPDI,253850,SQL_Injection,1,0,1,0,1
APP_NLIU_1160,Rule_3_i_Passwords,1792226,None,0,1,1,1,1
APP_NLIU_1161,Rule_3_vi_Biometric_Information,1301264,SSRF,1,1,0,1,0
APP_NLIU_1162,Rule_3_i_Passwords,563692,CSRF,1,0,1,1,0
APP_NLIU_1163,Rule_3_ii_Financial_Data,1600428,SSRF,1,1,0,1,0
APP_NLIU_1164,Rule_3_iii_v_Health_Medical_Records,1675762,CSRF,0,0,1,1,1
APP_NLIU_1165,Rule_3_i_Passwords,979939,CSRF,1,1,1,1,0
APP_NLIU_1166,Rule_3_vi_Biometric_Information,285371,XSS,0,0,1,1,0
APP_NLIU_1167,Rule_3_vi_Biometric_Information,1012800,XSS,0,0,1,0,1
APP_NLIU_1168,Rule_3_iii_v_Health_Medical_Records,1574495,None,1,0,1,0,1
APP_NLIU_1169,Rule_3_i_Passwords,1148835,SQL_Injection,1,0,1,1,1
APP_NLIU_1170,Rule_3_ii_Financial_Data,1178027,SQL_Injection,1,0,1,1,1
APP_NLIU_1171,Rule_3_iii_v_Health_Medical_Records,445691,SQL_Injection,1,1,1,1,0
APP_NLIU_1172,Multi_Category_SPDI,1070791,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_1173,Rule_3_iii_v_Health_Medical_Records,135577,SQL_Injection,0,0,1,0,1
APP_NLIU_1174,Rule_3_ii_Financial_Data,1836256,None,1,0,1,1,0
APP_NLIU_1175,Rule_3_iii_v_Health_Medical_Records,76074,XSS,1,1,0,1,1
APP_NLIU_1176,Rule_3_iii_v_Health_Medical_Records,944203,XSS,1,1,1,1,1
APP_NLIU_1177,Rule_3_vi_Biometric_Information,637909,XSS,0,1,0,1,1
APP_NLIU_1178,Rule_3_i_Passwords,934958,SSRF,1,1,1,1,0
APP_NLIU_1179,Rule_3_vi_Biometric_Information,1757153,SSRF,1,0,0,1,1
APP_NLIU_1180,Rule_3_iii_v_Health_Medical_Records,111759,CSRF,0,0,1,0,1
APP_NLIU_1181,Multi_Category_SPDI,1182047,XSS,1,1,1,1,0
APP_NLIU_1182,Rule_3_ii_Financial_Data,1861719,SSRF,1,1,1,1,0
APP_NLIU_1183,Rule_3_iii_v_Health_Medical_Records,1461851,SQL_Injection,1,1,1,1,1
APP_NLIU_1184,Multi_Category_SPDI,1626262,None,1,1,1,1,0
APP_NLIU_1185,Rule_3_i_Passwords,1841294,SQL_Injection,0,1,1,1,1
APP_NLIU_1186,Multi_Category_SPDI,1218945,None,1,1,1,1,0
APP_NLIU_1187,Rule_3_iii_v_Health_Medical_Records,637592,None,0,0,1,1,1
APP_NLIU_1188,Rule_3_i_Passwords,1158535,CSRF,0,0,0,1,0
APP_NLIU_1189,Rule_3_ii_Financial_Data,1292893,SQL_Injection,1,1,0,1,1
APP_NLIU_1190,Rule_3_iii_v_Health_Medical_Records,1735421,SQL_Injection,1,0,1,1,0
APP_NLIU_1191,Rule_3_i_Passwords,1375687,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_1192,Rule_3_iii_v_Health_Medical_Records,1937811,Exception_Handling_Failure,1,1,0,1,0
APP_NLIU_1193,Rule_3_ii_Financial_Data,1183321,None,1,1,0,1,1
APP_NLIU_1194,Rule_3_iii_v_Health_Medical_Records,59583,None,0,0,1,1,1
APP_NLIU_1195,Rule_3_i_Passwords,1701941,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_1196,Multi_Category_SPDI,449846,SSRF,1,1,1,0,0
APP_NLIU_1197,Multi_Category_SPDI,1164935,SSRF,0,1,1,0,0
APP_NLIU_1198,Multi_Category_SPDI,1604950,None,0,0,0,0,1
APP_NLIU_1199,Rule_3_iii_v_Health_Medical_Records,676844,SSRF,1,0,1,0,1
APP_NLIU_1200,Rule_3_i_Passwords,728983,SQL_Injection,0,1,1,1,0
APP_NLIU_1201,Rule_3_vi_Biometric_Information,633420,None,1,1,1,1,0
APP_NLIU_1202,Rule_3_i_Passwords,1568905,XSS,1,1,1,1,1
APP_NLIU_1203,Rule_3_i_Passwords,1112839,None,1,1,1,0,0
APP_NLIU_1204,Rule_3_ii_Financial_Data,1727611,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_1205,Rule_3_ii_Financial_Data,1960163,SQL_Injection,1,1,0,1,0
APP_NLIU_1206,Rule_3_vi_Biometric_Information,1114240,None,0,0,1,1,1
APP_NLIU_1207,Rule_3_iii_v_Health_Medical_Records,422896,CSRF,0,1,0,1,1
APP_NLIU_1208,Rule_3_ii_Financial_Data,1988157,CSRF,1,0,1,0,1
APP_NLIU_1209,Rule_3_ii_Financial_Data,911906,XSS,0,0,1,1,1
APP_NLIU_1210,Multi_Category_SPDI,1392688,SQL_Injection,0,0,1,1,1
APP_NLIU_1211,Rule_3_ii_Financial_Data,1974571,XSS,1,1,1,1,1
APP_NLIU_1212,Rule_3_ii_Financial_Data,1755062,SQL_Injection,1,0,1,1,1
APP_NLIU_1213,Rule_3_i_Passwords,1820594,XSS,1,0,0,0,1
APP_NLIU_1214,Rule_3_vi_Biometric_Information,401608,CSRF,0,1,0,1,0
APP_NLIU_1215,Rule_3_iii_v_Health_Medical_Records,460473,None,1,0,0,0,0
APP_NLIU_1216,Rule_3_ii_Financial_Data,1121380,None,1,1,1,1,0
APP_NLIU_1217,Rule_3_i_Passwords,829832,SSRF,0,1,0,1,0
APP_NLIU_1218,Rule_3_iii_v_Health_Medical_Records,434767,CSRF,0,1,1,1,1
APP_NLIU_1219,Rule_3_iii_v_Health_Medical_Records,1868096,CSRF,1,0,1,0,1
APP_NLIU_1220,Rule_3_ii_Financial_Data,1264663,SSRF,1,0,1,1,1
APP_NLIU_1221,Multi_Category_SPDI,947969,None,1,1,0,1,1
APP_NLIU_1222,Rule_3_i_Passwords,446371,None,0,1,1,1,1
APP_NLIU_1223,Rule_3_ii_Financial_Data,1141469,SSRF,1,0,0,1,0
APP_NLIU_1224,Multi_Category_SPDI,1845977,CSRF,1,1,0,1,0
APP_NLIU_1225,Rule_3_ii_Financial_Data,13981,SQL_Injection,0,1,1,0,1
APP_NLIU_1226,Rule_3_iii_v_Health_Medical_Records,1467824,Exception_Handling_Failure,0,0,1,1,0
APP_NLIU_1227,Rule_3_ii_Financial_Data,321235,SQL_Injection,0,1,0,1,0
APP_NLIU_1228,Rule_3_ii_Financial_Data,112154,None,1,0,1,0,0
APP_NLIU_1229,Multi_Category_SPDI,1340128,None,1,1,0,1,0
APP_NLIU_1230,Rule_3_ii_Financial_Data,1733177,CSRF,1,1,1,1,0
APP_NLIU_1231,Multi_Category_SPDI,1053378,XSS,1,0,1,0,0
APP_NLIU_1232,Rule_3_ii_Financial_Data,839372,None,1,1,1,1,0
APP_NLIU_1233,Rule_3_ii_Financial_Data,1529730,XSS,1,1,1,1,0
APP_NLIU_1234,Rule_3_i_Passwords,711465,SSRF,0,1,1,1,1
APP_NLIU_1235,Rule_3_iii_v_Health_Medical_Records,1245698,CSRF,0,1,1,1,0
APP_NLIU_1236,Rule_3_ii_Financial_Data,1057233,None,1,1,0,1,1
APP_NLIU_1237,Multi_Category_SPDI,812662,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_1238,Rule_3_ii_Financial_Data,941184,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_1239,Multi_Category_SPDI,1267342,None,0,0,1,1,1
APP_NLIU_1240,Rule_3_i_Passwords,614019,None,0,1,1,1,0
APP_NLIU_1241,Multi_Category_SPDI,178412,None,1,1,1,1,0
APP_NLIU_1242,Rule_3_vi_Biometric_Information,1744886,SQL_Injection,1,0,0,1,0
APP_NLIU_1243,Rule_3_vi_Biometric_Information,668227,XSS,1,1,1,1,1
APP_NLIU_1244,Rule_3_vi_Biometric_Information,1787478,None,1,1,1,1,1
APP_NLIU_1245,Rule_3_vi_Biometric_Information,1057905,None,0,1,0,1,0
APP_NLIU_1246,Rule_3_iii_v_Health_Medical_Records,1010591,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_1247,Rule_3_i_Passwords,1351585,SSRF,1,1,1,0,0
APP_NLIU_1248,Rule_3_i_Passwords,727300,None,0,1,0,1,1
APP_NLIU_1249,Multi_Category_SPDI,1573473,None,0,1,1,1,1
APP_NLIU_1250,Rule_3_iii_v_Health_Medical_Records,42869,SQL_Injection,1,0,1,1,1
APP_NLIU_1251,Rule_3_vi_Biometric_Information,1251553,XSS,0,1,0,1,1
APP_NLIU_1252,Rule_3_ii_Financial_Data,1960193,SSRF,1,1,1,1,1
APP_NLIU_1253,Rule_3_i_Passwords,503185,CSRF,1,1,0,1,1
APP_NLIU_1254,Rule_3_i_Passwords,1137560,SQL_Injection,1,0,1,1,1
APP_NLIU_1255,Rule_3_iii_v_Health_Medical_Records,916604,XSS,1,1,1,0,0
APP_NLIU_1256,Rule_3_ii_Financial_Data,1154645,XSS,0,0,1,1,0
APP_NLIU_1257,Rule_3_ii_Financial_Data,253577,Exception_Handling_Failure,1,0,1,0,0
APP_NLIU_1258,Rule_3_ii_Financial_Data,881143,Exception_Handling_Failure,0,0,1,1,1
APP_NLIU_1259,Rule_3_i_Passwords,333396,None,0,0,1,0,0
APP_NLIU_1260,Rule_3_iii_v_Health_Medical_Records,1395106,SSRF,1,1,1,1,0
APP_NLIU_1261,Rule_3_ii_Financial_Data,123728,SQL_Injection,0,0,1,1,0
APP_NLIU_1262,Rule_3_vi_Biometric_Information,528846,None,1,1,1,1,1
APP_NLIU_1263,Rule_3_ii_Financial_Data,1972791,SSRF,1,1,0,1,1
APP_NLIU_1264,Rule_3_ii_Financial_Data,1079377,None,1,1,1,1,0
APP_NLIU_1265,Rule_3_i_Passwords,747647,None,1,1,1,1,1
APP_NLIU_1266,Rule_3_i_Passwords,1813501,XSS,0,1,1,0,0
APP_NLIU_1267,Rule_3_ii_Financial_Data,1668573,None,1,1,1,1,0
APP_NLIU_1268,Rule_3_ii_Financial_Data,320414,SQL_Injection,0,1,1,1,1
APP_NLIU_1269,Rule_3_iii_v_Health_Medical_Records,1518414,CSRF,1,1,1,1,1
APP_NLIU_1270,Rule_3_ii_Financial_Data,846967,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_1271,Rule_3_iii_v_Health_Medical_Records,260560,CSRF,0,1,1,1,1
APP_NLIU_1272,Multi_Category_SPDI,773026,None,1,1,0,1,0
APP_NLIU_1273,Rule_3_vi_Biometric_Information,737119,SQL_Injection,1,1,1,1,1
APP_NLIU_1274,Rule_3_i_Passwords,21220,XSS,1,0,0,1,1
APP_NLIU_1275,Rule_3_ii_Financial_Data,1329112,XSS,1,0,1,1,0
APP_NLIU_1276,Rule_3_i_Passwords,1532379,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_1277,Rule_3_ii_Financial_Data,400462,CSRF,1,0,0,0,0
APP_NLIU_1278,Multi_Category_SPDI,1335730,CSRF,1,1,1,0,1
APP_NLIU_1279,Rule_3_i_Passwords,131951,None,0,0,0,1,0
APP_NLIU_1280,Rule_3_ii_Financial_Data,1384078,SSRF,1,1,0,1,1
APP_NLIU_1281,Rule_3_iii_v_Health_Medical_Records,488419,None,1,1,1,1,1
APP_NLIU_1282,Rule_3_iii_v_Health_Medical_Records,153306,XSS,0,0,0,1,1
APP_NLIU_1283,Rule_3_iii_v_Health_Medical_Records,887622,None,0,1,1,1,1
APP_NLIU_1284,Rule_3_i_Passwords,1693659,None,0,1,0,0,0
APP_NLIU_1285,Rule_3_ii_Financial_Data,447667,SSRF,1,1,0,1,0
APP_NLIU_1286,Rule_3_iii_v_Health_Medical_Records,914222,XSS,1,1,0,1,0
APP_NLIU_1287,Rule_3_i_Passwords,130223,None,0,0,1,1,1
APP_NLIU_1288,Rule_3_ii_Financial_Data,527886,XSS,1,1,0,0,1
APP_NLIU_1289,Rule_3_i_Passwords,604493,None,1,0,1,0,1
APP_NLIU_1290,Rule_3_i_Passwords,1468576,XSS,0,1,1,1,0
